cell,concept,axis,alpha,lpaps,muqt,clap
pci_all,mood,melody,-26.0,0.718547,0.013763,0.118029
pci_all,mood,melody,-24.0,0.681724,0.016853,0.116761
pci_all,mood,melody,-22.0,0.644847,0.016572,0.123579
pci_all,mood,melody,-20.0,0.611615,0.018378,0.121348
pci_all,mood,melody,-18.0,0.563423,0.02194,0.129082
pci_all,mood,melody,-16.0,0.526345,0.027592,0.137648
pci_all,mood,melody,-14.0,0.47273,0.030612,0.139251
pci_all,mood,melody,-12.0,0.433485,0.03441,0.142562
pci_all,mood,melody,-10.0,0.387409,0.033186,0.146299
pci_all,mood,melody,-8.0,0.367089,0.031756,0.149351
pci_all,mood,melody,-6.0,0.350489,0.03143,0.148931
pci_all,mood,melody,-4.0,0.332566,0.034003,0.149608
pci_all,mood,melody,-2.0,0.312376,0.033595,0.148879
pci_all,mood,melody,0.0,0.0,0.033577,0.149728
pci_all,mood,melody,2.0,0.305111,0.033574,0.148471
pci_all,mood,melody,4.0,0.329745,0.034663,0.149553
pci_all,mood,melody,6.0,0.338474,0.033893,0.150479
pci_all,mood,melody,8.0,0.348921,0.03436,0.149706
pci_all,mood,melody,10.0,0.36121,0.036058,0.149315
pci_all,mood,melody,12.0,0.381408,0.035499,0.150415
pci_all,mood,melody,14.0,0.426172,0.038055,0.151677
pci_all,mood,melody,16.0,0.46066,0.04208,0.154319
pci_all,mood,melody,18.0,0.500321,0.045479,0.157512
pci_all,mood,melody,20.0,0.551652,0.051744,0.160971
pci_all,mood,melody,22.0,0.600304,0.050529,0.16307
pci_all,mood,melody,24.0,0.623712,0.05896,0.171018
pci_all,mood,melody,26.0,0.672896,0.060421,0.171837
pci_all,mood,melody,28.0,0.695933,0.057848,0.178259
pci_all,mood,melody,30.0,0.723181,0.053828,0.179678
pci_all,mood,rhythm,-30.0,0.554508,0.007497,0.120691
pci_all,mood,rhythm,-28.0,0.508203,0.011893,0.119813
pci_all,mood,rhythm,-26.0,0.50753,0.013763,0.118029
pci_all,mood,rhythm,-24.0,0.473273,0.016853,0.116761
pci_all,mood,rhythm,-22.0,0.420888,0.016572,0.123579
pci_all,mood,rhythm,-20.0,0.402828,0.018378,0.121348
pci_all,mood,rhythm,-18.0,0.320742,0.02194,0.129082
pci_all,mood,rhythm,-16.0,0.28117,0.027592,0.137648
pci_all,mood,rhythm,-14.0,0.221774,0.030612,0.139251
pci_all,mood,rhythm,-12.0,0.200152,0.03441,0.142562
pci_all,mood,rhythm,-10.0,0.166593,0.033186,0.146299
pci_all,mood,rhythm,-8.0,0.10504,0.031756,0.149351
pci_all,mood,rhythm,-6.0,0.125487,0.03143,0.148931
pci_all,mood,rhythm,-4.0,0.124911,0.034003,0.149608
pci_all,mood,rhythm,-2.0,0.13192,0.033595,0.148879
pci_all,mood,rhythm,0.0,0.0,0.033577,0.149728
pci_all,mood,rhythm,2.0,0.108991,0.033574,0.148471
pci_all,mood,rhythm,4.0,0.115708,0.034663,0.149553
pci_all,mood,rhythm,6.0,0.115406,0.033893,0.150479
pci_all,mood,rhythm,8.0,0.115465,0.03436,0.149706
pci_all,mood,rhythm,10.0,0.127948,0.036058,0.149315
pci_all,mood,rhythm,12.0,0.144962,0.035499,0.150415
pci_all,mood,rhythm,14.0,0.176838,0.038055,0.151677
pci_all,mood,rhythm,16.0,0.202291,0.04208,0.154319
pci_all,mood,rhythm,18.0,0.25012,0.045479,0.157512
pci_all,mood,rhythm,20.0,0.310793,0.051744,0.160971
pci_all,mood,rhythm,22.0,0.355915,0.050529,0.16307
pci_all,mood,rhythm,24.0,0.397557,0.05896,0.171018
pci_all,mood,rhythm,26.0,0.424242,0.060421,0.171837
pci_all,mood,rhythm,28.0,0.448352,0.057848,0.178259
pci_all,mood,rhythm,30.0,0.470998,0.053828,0.179678
pci_all,mood,ssm,-30.0,0.734516,0.007497,0.120691
pci_all,mood,ssm,-28.0,0.713257,0.011893,0.119813
pci_all,mood,ssm,-26.0,0.673517,0.013763,0.118029
pci_all,mood,ssm,-24.0,0.623424,0.016853,0.116761
pci_all,mood,ssm,-22.0,0.59039,0.016572,0.123579
pci_all,mood,ssm,-20.0,0.550052,0.018378,0.121348
