cell,concept,alpha,content_enjoyment,content_usefulness,production_complexity,production_quality
pci_loc,electronic_music,22.0,6.815429,7.715461,5.309343,7.514967
pci_loc,electronic_music,24.0,6.864566,7.769034,5.296616,7.549822
pci_loc,electronic_music,26.0,6.858191,7.777032,5.277977,7.543522
pci_loc,electronic_music,28.0,6.863515,7.768112,5.263404,7.534795
pci_loc,electronic_music,30.0,6.823484,7.777416,5.170219,7.549146
textemb_all,electronic_music,-0.4789,5.372827,6.631186,4.690812,6.65358
textemb_all,electronic_music,-0.447,5.395993,6.613727,4.677645,6.631253
textemb_all,electronic_music,-0.415,5.43773,6.678967,4.726581,6.683845
textemb_all,electronic_music,-0.3831,5.519489,6.70667,4.805578,6.705192
textemb_all,electronic_music,-0.3512,5.638812,6.779871,4.875731,6.753274
textemb_all,electronic_music,-0.3193,5.69758,6.817314,4.913685,6.752086
textemb_all,electronic_music,-0.2873,5.779431,6.896074,4.964277,6.81768
textemb_all,electronic_music,-0.2554,5.896451,6.947696,4.992763,6.867368
textemb_all,electronic_music,-0.2235,5.999926,7.008392,5.055605,6.927907
textemb_all,electronic_music,-0.1916,6.110636,7.082648,5.138843,6.992089
textemb_all,electronic_music,-0.1596,6.439593,7.301143,5.364658,7.186917
textemb_all,electronic_music,-0.1277,6.65296,7.454342,5.475873,7.3032
textemb_all,electronic_music,-0.0958,6.76242,7.606039,5.438955,7.421185
textemb_all,electronic_music,-0.0639,6.849944,7.667296,5.433574,7.460586
textemb_all,electronic_music,-0.0319,6.822926,7.65082,5.427015,7.454237
textemb_all,electronic_music,0.0,6.787309,7.615281,5.445285,7.431516
textemb_all,electronic_music,0.0345,6.854738,7.659094,5.44078,7.454009
textemb_all,electronic_music,0.0691,6.825516,7.655553,5.438632,7.451462
textemb_all,electronic_music,0.1036,6.829367,7.595834,5.440541,7.38201
textemb_all,electronic_music,0.1382,6.681004,7.486015,5.316982,7.292111
textemb_all,electronic_music,0.1727,6.534621,7.358761,5.271735,7.187439
textemb_all,electronic_music,0.2073,6.429713,7.264649,5.195555,7.155618
textemb_all,electronic_music,0.2418,6.340731,7.2011,5.137153,7.11584
textemb_all,electronic_music,0.2764,6.302275,7.169328,5.113826,7.088461
textemb_all,electronic_music,0.3109,6.223383,7.130577,5.056962,7.09411
textemb_all,electronic_music,0.3455,6.118169,7.089993,4.996834,7.054734
textemb_all,electronic_music,0.38,6.049145,7.059937,4.922447,7.02611
textemb_all,electronic_music,0.4146,5.999316,7.00692,4.806829,7.012907
textemb_all,electronic_music,0.4491,5.886258,6.938973,4.756211,6.931443
textemb_all,electronic_music,0.4837,5.841644,6.906075,4.738814,6.903796
textemb_all,electronic_music,0.5182,5.840579,6.885278,4.744892,6.894328
textemb_loc,electronic_music,-0.8046,6.232943,7.210014,5.570046,7.180827
textemb_loc,electronic_music,-0.751,6.319152,7.249875,5.598151,7.219719
textemb_loc,electronic_music,-0.6973,6.306328,7.216756,5.609106,7.210547
textemb_loc,electronic_music,-0.6437,6.34939,7.235829,5.586608,7.245612
textemb_loc,electronic_music,-0.59,6.423156,7.295744,5.581666,7.293864
textemb_loc,electronic_music,-0.5364,6.423934,7.308563,5.562509,7.282467
textemb_loc,electronic_music,-0.4828,6.429887,7.285665,5.574265,7.2624
textemb_loc,electronic_music,-0.4291,6.460931,7.331776,5.527935,7.281869
textemb_loc,electronic_music,-0.3755,6.546316,7.390208,5.532418,7.297575
textemb_loc,electronic_music,-0.3218,6.633027,7.467122,5.574031,7.36665
textemb_loc,electronic_music,-0.2682,6.668575,7.492992,5.570108,7.379621
textemb_loc,electronic_music,-0.2146,6.612651,7.458113,5.432602,7.335369
textemb_loc,electronic_music,-0.1609,6.779575,7.589307,5.480076,7.3989
textemb_loc,electronic_music,-0.1073,6.843938,7.668514,5.485754,7.4378
textemb_loc,electronic_music,-0.0536,6.769084,7.619486,5.43859,7.419422
textemb_loc,electronic_music,0.0,6.787309,7.615281,5.445285,7.431516
textemb_loc,electronic_music,0.058,6.8493,7.649283,5.441433,7.463176
textemb_loc,electronic_music,0.116,6.847137,7.615351,5.398074,7.4225
textemb_loc,electronic_music,0.1739,6.74339,7.544264,5.35929,7.353875
textemb_loc,electronic_music,0.2319,6.704445,7.489379,5.391143,7.315581
textemb_loc,electronic_music,0.2899,6.776743,7.521719,5.465229,7.366377
textemb_loc,electronic_music,0.3479,6.755804,7.505324,5.488168,7.373467
textemb_loc,electronic_music,0.4059,6.744227,7.452928,5.497291,7.366581
textemb_loc,electronic_music,0.4638,6.675645,7.395953,5.463694,7.336532
textemb_loc,electronic_music,0.5218,6.67149,7.40147,5.486673,7.343223
textemb_loc,electronic_music,0.5798,6.655956,7.395777,5.496152,7.3261
textemb_loc,electronic_music,0.6378,6.662979,7.378758,5.526842,7.312428
textemb_loc,electronic_music,0.6958,6.623915,7.31698,5.566874,7.280194
textemb_loc,electronic_music,0.7537,6.60747,7.303828,5.565903,7.280239
textemb_loc,electronic_music,0.8117,6.586397,7.296942,5.594064,7.289218
textemb_loc,electronic_music,0.8697,6.577703,7.267236,5.576702,7.268235
tokemb_all,electronic_music,-1.8983,5.491916,6.717794,5.049455,6.76164
tokemb_all,electronic_music,-1.7717,5.805054,6.982048,5.147485,6.968252
tokemb_all,electronic_music,-1.6452,6.017298,7.119758,5.240249,7.052777
tokemb_all,electronic_music,-1.5186,6.104857,7.177496,5.251541,7.109064
tokemb_all,electronic_music,-1.3921,6.203539,7.253173,5.217479,7.127728
tokemb_all,electronic_music,-1.2655,6.318636,7.317521,5.247708,7.209035
tokemb_all,electronic_music,-1.139,6.392417,7.345582,5.288485,7.246573
tokemb_all,electronic_music,-1.0124,6.450551,7.348668,5.321318,7.239878
tokemb_all,electronic_music,-0.8859,6.512998,7.406476,5.342126,7.263315
tokemb_all,electronic_music,-0.7593,6.457885,7.357721,5.293972,7.226489
tokemb_all,electronic_music,-0.6328,6.495637,7.387235,5.331224,7.238165
tokemb_all,electronic_music,-0.5062,6.558719,7.426574,5.357633,7.274199
tokemb_all,electronic_music,-0.3797,6.627656,7.484135,5.407204,7.314317
tokemb_all,electronic_music,-0.2531,6.723975,7.574742,5.416193,7.407325
tokemb_all,electronic_music,-0.1266,6.762551,7.58628,5.432005,7.405396
tokemb_all,electronic_music,0.0,6.787309,7.615281,5.445285,7.431516
tokemb_all,electronic_music,0.3258,6.77891,7.581639,5.443715,7.40399
tokemb_all,electronic_music,0.6516,6.831911,7.618384,5.463981,7.426655
tokemb_all,electronic_music,0.9774,6.817895,7.603586,5.426617,7.41414
tokemb_all,electronic_music,1.3032,6.775246,7.601797,5.377962,7.38844
tokemb_all,electronic_music,1.629,6.811723,7.623588,5.37445,7.41887
tokemb_all,electronic_music,1.9548,6.834635,7.609537,5.370932,7.407945
tokemb_all,electronic_music,2.2806,6.856597,7.606111,5.333251,7.4192
tokemb_all,electronic_music,2.6065,6.865954,7.598468,5.29064,7.409198
tokemb_all,electronic_music,2.9323,6.899831,7.6032,5.279085,7.415278
tokemb_all,electronic_music,3.2581,6.901277,7.612006,5.229979,7.428049
tokemb_all,electronic_music,3.5839,6.913574,7.611884,5.21231,7.47482
tokemb_all,electronic_music,3.9097,6.970366,7.642418,5.222849,7.497986
tokemb_all,electronic_music,4.2355,6.983482,7.650736,5.199129,7.526632
tokemb_all,electronic_music,4.5613,7.097649,7.727168,5.196426,7.612298
tokemb_all,electronic_music,4.8871,7.152697,7.73486,5.186358,7.644114
tokemb_loc,electronic_music,-2.2171,6.478756,7.310375,5.752903,7.061097
tokemb_loc,electronic_music,-2.0693,6.590105,7.378023,5.742368,7.159322
tokemb_loc,electronic_music,-1.9215,6.701713,7.461042,5.731719,7.215737
tokemb_loc,electronic_music,-1.7737,6.811319,7.551394,5.737073,7.318293
tokemb_loc,electronic_music,-1.6259,6.811061,7.578091,5.680422,7.335047
tokemb_loc,electronic_music,-1.4781,6.811103,7.58053,5.63554,7.361757
tokemb_loc,electronic_music,-1.3303,6.816436,7.597246,5.602893,7.383628
tokemb_loc,electronic_music,-1.1825,6.821066,7.585025,5.599364,7.411194
tokemb_loc,electronic_music,-1.0346,6.804396,7.580373,5.550692,7.428589
tokemb_loc,electronic_music,-0.8868,6.761881,7.533541,5.523968,7.383963
tokemb_loc,electronic_music,-0.739,6.747888,7.525287,5.505442,7.369002
tokemb_loc,electronic_music,-0.5912,6.697796,7.525407,5.486278,7.371159
tokemb_loc,electronic_music,-0.4434,6.699133,7.551946,5.424519,7.3669
tokemb_loc,electronic_music,-0.2956,6.747185,7.583993,5.448231,7.399075
tokemb_loc,electronic_music,-0.1478,6.751801,7.55783,5.421159,7.39026
tokemb_loc,electronic_music,0.0,6.787309,7.615281,5.445285,7.431516
tokemb_loc,electronic_music,0.3214,6.768981,7.582811,5.419016,7.398676
tokemb_loc,electronic_music,0.6427,6.804093,7.602326,5.440661,7.415665
tokemb_loc,electronic_music,0.9641,6.84051,7.61017,5.439831,7.399319
tokemb_loc,electronic_music,1.2855,6.841499,7.610221,5.445658,7.405171
tokemb_loc,electronic_music,1.6068,6.823712,7.601372,5.422704,7.393701
tokemb_loc,electronic_music,1.9282,6.830841,7.603956,5.377325,7.383191
tokemb_loc,electronic_music,2.2496,6.862189,7.598533,5.347473,7.380249
tokemb_loc,electronic_music,2.5709,6.834607,7.585017,5.324252,7.365968
tokemb_loc,electronic_music,2.8923,6.869008,7.596379,5.317369,7.394781
tokemb_loc,electronic_music,3.2137,6.836432,7.560731,5.293909,7.377752
tokemb_loc,electronic_music,3.535,6.871238,7.587673,5.288165,7.425146
tokemb_loc,electronic_music,3.8564,6.868473,7.592992,5.24652,7.459142
tokemb_loc,electronic_music,4.1778,6.937211,7.638519,5.245749,7.513772
tokemb_loc,electronic_music,4.4991,6.9811,7.658936,5.237552,7.549306
tokemb_loc,electronic_music,4.8205,7.032651,7.672762,5.24893,7.567152
freesliders_all,electronic_music,-2.7419,6.571447,7.607117,5.664281,7.550299
freesliders_all,electronic_music,-2.5591,6.605908,7.617763,5.633158,7.561425
freesliders_all,electronic_music,-2.3763,6.587604,7.579809,5.591897,7.512097
freesliders_all,electronic_music,-2.1935,6.566327,7.565102,5.562924,7.489599
freesliders_all,electronic_music,-2.0107,6.579957,7.567359,5.568879,7.492161
freesliders_all,electronic_music,-1.8279,6.629998,7.586716,5.5741,7.496405
freesliders_all,electronic_music,-1.6451,6.659745,7.601512,5.567029,7.507892
freesliders_all,electronic_music,-1.4623,6.671016,7.600632,5.52624,7.494373
freesliders_all,electronic_music,-1.2796,6.64132,7.59332,5.514712,7.46785
freesliders_all,electronic_music,-1.0968,6.685383,7.624137,5.512158,7.483954
freesliders_all,electronic_music,-0.914,6.717331,7.626864,5.512244,7.4832
freesliders_all,electronic_music,-0.7312,6.727919,7.600504,5.497772,7.464296
freesliders_all,electronic_music,-0.5484,6.750042,7.606644,5.470079,7.464059
freesliders_all,electronic_music,-0.3656,6.750886,7.617909,5.474025,7.456783
freesliders_all,electronic_music,-0.1828,6.758,7.60092,5.426046,7.431622
freesliders_all,electronic_music,0.0,6.787309,7.615281,5.445285,7.431516
freesliders_all,electronic_music,0.2239,6.816633,7.599119,5.414551,7.408196
freesliders_all,electronic_music,0.4477,6.826225,7.602761,5.368025,7.399259
freesliders_all,electronic_music,0.6716,6.836283,7.584992,5.348607,7.377574
freesliders_all,electronic_music,0.8954,6.892072,7.640415,5.314671,7.422373
freesliders_all,electronic_music,1.1193,6.864899,7.626117,5.281995,7.399513
freesliders_all,electronic_music,1.3432,6.862009,7.609682,5.239617,7.394535
freesliders_all,electronic_music,1.567,6.862083,7.629742,5.194113,7.408502
freesliders_all,electronic_music,1.7909,6.841256,7.589907,5.139847,7.369733
freesliders_all,electronic_music,2.0147,6.839787,7.599396,5.118031,7.382275
freesliders_all,electronic_music,2.2386,6.901151,7.639833,5.102886,7.415832
freesliders_all,electronic_music,2.4625,6.915313,7.646714,5.109066,7.407936
freesliders_all,electronic_music,2.6863,6.951661,7.673866,5.088803,7.455327
freesliders_all,electronic_music,2.9102,6.973795,7.679669,5.119344,7.463647
freesliders_all,electronic_music,3.134,6.995833,7.716922,5.108609,7.476662
freesliders_all,electronic_music,3.3579,7.040489,7.721274,5.099947,7.470954
freesliders_loc,electronic_music,-2.9173,6.570362,7.60353,5.622748,7.544103
freesliders_loc,electronic_music,-2.7228,6.578441,7.586905,5.632719,7.522871
freesliders_loc,electronic_music,-2.5283,6.54961,7.576927,5.576927,7.50677
freesliders_loc,electronic_music,-2.3338,6.555802,7.569405,5.543281,7.489968
freesliders_loc,electronic_music,-2.1394,6.566793,7.562404,5.531403,7.484798
freesliders_loc,electronic_music,-1.9449,6.587997,7.581043,5.542738,7.490066
freesliders_loc,electronic_music,-1.7504,6.615259,7.598363,5.515917,7.507798
freesliders_loc,electronic_music,-1.5559,6.647827,7.607816,5.53456,7.497742
freesliders_loc,electronic_music,-1.3614,6.61807,7.57538,5.478063,7.463577
freesliders_loc,electronic_music,-1.1669,6.625039,7.5944,5.482119,7.471512
freesliders_loc,electronic_music,-0.9724,6.673953,7.615025,5.494748,7.48136
freesliders_loc,electronic_music,-0.7779,6.748376,7.632766,5.495621,7.496187
freesliders_loc,electronic_music,-0.5835,6.764379,7.631179,5.483015,7.484472
freesliders_loc,electronic_music,-0.389,6.758805,7.631031,5.473431,7.477748
freesliders_loc,electronic_music,-0.1945,6.74244,7.592963,5.416492,7.424299
freesliders_loc,electronic_music,0.0,6.787309,7.615281,5.445285,7.431516
freesliders_loc,electronic_music,0.2476,6.816014,7.60824,5.395777,7.417221
freesliders_loc,electronic_music,0.4951,6.822677,7.605859,5.355526,7.392655
freesliders_loc,electronic_music,0.7427,6.84802,7.598815,5.353375,7.381897
freesliders_loc,electronic_music,0.9902,6.864287,7.616523,5.316556,7.386082
freesliders_loc,electronic_music,1.2378,6.9034,7.640085,5.298694,7.417731
freesliders_loc,electronic_music,1.4854,6.854898,7.623555,5.227037,7.401165
freesliders_loc,electronic_music,1.7329,6.851953,7.601014,5.189454,7.388369
freesliders_loc,electronic_music,1.9805,6.85378,7.625937,5.162789,7.390314
freesliders_loc,electronic_music,2.228,6.875367,7.627076,5.165082,7.388297
freesliders_loc,electronic_music,2.4756,6.914775,7.655434,5.172032,7.431674
freesliders_loc,electronic_music,2.7232,6.946791,7.689901,5.152846,7.452977
freesliders_loc,electronic_music,2.9707,7.003702,7.703944,5.168486,7.473094
freesliders_loc,electronic_music,3.2183,7.011788,7.724301,5.139318,7.476001
freesliders_loc,electronic_music,3.4658,7.035266,7.751055,5.12111,7.502675
freesliders_loc,electronic_music,3.7134,7.024051,7.752232,5.091317,7.490899
cs_all,electronic_music,-0.3807,5.740636,7.150469,5.37794,7.051054
cs_all,electronic_music,-0.3553,5.777658,7.183108,5.37492,7.060304
cs_all,electronic_music,-0.3299,5.898805,7.211434,5.409526,7.084935
cs_all,electronic_music,-0.3046,5.971251,7.226435,5.455188,7.081217
cs_all,electronic_music,-0.2792,6.078584,7.264569,5.468892,7.113197
cs_all,electronic_music,-0.2538,6.161645,7.311029,5.499655,7.156587
cs_all,electronic_music,-0.2284,6.24159,7.346821,5.538901,7.193835
cs_all,electronic_music,-0.203,6.300988,7.356817,5.538248,7.205795
cs_all,electronic_music,-0.1777,6.398281,7.394753,5.530444,7.234987
cs_all,electronic_music,-0.1523,6.43915,7.42788,5.48978,7.270159
cs_all,electronic_music,-0.1269,6.502398,7.454248,5.499127,7.292954
cs_all,electronic_music,-0.1015,6.530199,7.47785,5.467304,7.310331
cs_all,electronic_music,-0.0761,6.588549,7.4866,5.438817,7.323184
cs_all,electronic_music,-0.0508,6.670681,7.524978,5.432614,7.350372
cs_all,electronic_music,-0.0254,6.710795,7.537379,5.412889,7.370909
cs_all,electronic_music,0.0,6.761388,7.589628,5.382251,7.404803
cs_all,electronic_music,0.0173,6.795544,7.611131,5.421687,7.408536
cs_all,electronic_music,0.0346,6.857173,7.631725,5.414685,7.41799
cs_all,electronic_music,0.0519,6.904949,7.666127,5.385215,7.460929
cs_all,electronic_music,0.0692,6.93571,7.675038,5.374671,7.492425
cs_all,electronic_music,0.0865,6.954058,7.658127,5.338075,7.491308
cs_all,electronic_music,0.1038,6.975583,7.687196,5.300188,7.507848
cs_all,electronic_music,0.1211,6.998472,7.701262,5.269446,7.509151
cs_all,electronic_music,0.1384,7.022137,7.708921,5.222822,7.509586
cs_all,electronic_music,0.1557,7.047854,7.720158,5.195445,7.521563
cs_all,electronic_music,0.173,7.062273,7.740652,5.163555,7.530273
cs_all,electronic_music,0.1903,7.087582,7.755879,5.139492,7.540569
cs_all,electronic_music,0.2076,7.099548,7.75636,5.098156,7.540825
cs_all,electronic_music,0.2249,7.101131,7.750208,5.072942,7.530523
cs_all,electronic_music,0.2422,7.108096,7.729102,5.026578,7.512955
cs_all,electronic_music,0.2595,7.10746,7.725246,5.005807,7.505584
cs_loc,electronic_music,-1.5919,6.272708,7.355224,5.719125,7.140052
cs_loc,electronic_music,-1.4858,6.340538,7.377308,5.70541,7.173145
cs_loc,electronic_music,-1.3796,6.410694,7.406898,5.710718,7.21672
cs_loc,electronic_music,-1.2735,6.471798,7.451719,5.691738,7.261865
cs_loc,electronic_music,-1.1674,6.517602,7.469353,5.672298,7.282223
cs_loc,electronic_music,-1.0613,6.537368,7.479472,5.661287,7.30029
cs_loc,electronic_music,-0.9551,6.555714,7.492149,5.640183,7.321129
cs_loc,electronic_music,-0.849,6.540831,7.482957,5.598372,7.312356
cs_loc,electronic_music,-0.7429,6.563983,7.492129,5.600055,7.319882
cs_loc,electronic_music,-0.6368,6.620715,7.513935,5.586376,7.332583
cs_loc,electronic_music,-0.5306,6.632604,7.522377,5.558311,7.363708
cs_loc,electronic_music,-0.4245,6.671647,7.528307,5.526152,7.370116
cs_loc,electronic_music,-0.3184,6.707774,7.557845,5.499675,7.396426
cs_loc,electronic_music,-0.2123,6.693497,7.521776,5.456421,7.351856
cs_loc,electronic_music,-0.1061,6.730259,7.54292,5.429535,7.380714
cs_loc,electronic_music,0.0,6.761388,7.589628,5.382251,7.404803
cs_loc,electronic_music,0.0605,6.811042,7.621594,5.42396,7.415144
cs_loc,electronic_music,0.1209,6.804664,7.631683,5.388405,7.412958
cs_loc,electronic_music,0.1814,6.80789,7.614967,5.351454,7.420961
cs_loc,electronic_music,0.2419,6.808551,7.634547,5.296798,7.432022
cs_loc,electronic_music,0.3023,6.80361,7.628808,5.293577,7.430573
cs_loc,electronic_music,0.3628,6.832626,7.633582,5.272988,7.430349
cs_loc,electronic_music,0.4233,6.84581,7.651912,5.232425,7.461413
cs_loc,electronic_music,0.4837,6.829255,7.639705,5.187809,7.441726
cs_loc,electronic_music,0.5442,6.845577,7.633532,5.178667,7.424096
cs_loc,electronic_music,0.6047,6.87891,7.645372,5.126391,7.433557
cs_loc,electronic_music,0.6651,6.857137,7.643317,5.067018,7.440634
cs_loc,electronic_music,0.7256,6.893906,7.628772,5.038227,7.428383
cs_loc,electronic_music,0.7861,6.919064,7.668179,4.986353,7.448861
cs_loc,electronic_music,0.8465,6.953286,7.693058,5.004904,7.460727
cs_loc,electronic_music,0.907,6.922778,7.672096,4.994431,7.439203
austeer_all,electronic_music,-5.3317,5.937693,7.324318,5.486129,7.16852
austeer_all,electronic_music,-4.9763,5.936996,7.305044,5.490957,7.155061
austeer_all,electronic_music,-4.6208,6.023967,7.333819,5.499119,7.193339
austeer_all,electronic_music,-4.2654,6.047166,7.341389,5.458654,7.209457
austeer_all,electronic_music,-3.9099,6.071792,7.335584,5.420884,7.211283
austeer_all,electronic_music,-3.5545,6.101535,7.333527,5.415417,7.207644
austeer_all,electronic_music,-3.199,6.177735,7.362633,5.415379,7.242899
austeer_all,electronic_music,-2.8436,6.228313,7.392852,5.414752,7.26941
austeer_all,electronic_music,-2.4881,6.312266,7.438145,5.424719,7.322071
austeer_all,electronic_music,-2.1327,6.406323,7.486215,5.45224,7.341882
austeer_all,electronic_music,-1.7772,6.494344,7.519278,5.428654,7.392245
austeer_all,electronic_music,-1.4218,6.555633,7.530942,5.435984,7.3979
austeer_all,electronic_music,-1.0663,6.57048,7.524773,5.396314,7.390214
austeer_all,electronic_music,-0.7109,6.638302,7.539358,5.403447,7.395194
austeer_all,electronic_music,-0.3554,6.73306,7.586929,5.397625,7.417531
austeer_all,electronic_music,0.0,6.757402,7.591703,5.389435,7.397935
austeer_all,electronic_music,0.4258,6.799467,7.579265,5.384941,7.387684
austeer_all,electronic_music,0.8516,6.835788,7.600586,5.351623,7.417024
austeer_all,electronic_music,1.2774,6.864088,7.622606,5.359206,7.405284
austeer_all,electronic_music,1.7032,6.878882,7.613523,5.343073,7.378807
austeer_all,electronic_music,2.129,6.826809,7.612778,5.300032,7.369618
austeer_all,electronic_music,2.5548,6.836587,7.617902,5.289705,7.380363
austeer_all,electronic_music,2.9806,6.818047,7.610611,5.258811,7.365859
austeer_all,electronic_music,3.4063,6.80832,7.593786,5.239725,7.349647
austeer_all,electronic_music,3.8321,6.819858,7.593647,5.215697,7.36151
austeer_all,electronic_music,4.2579,6.780527,7.579608,5.186243,7.360383
austeer_all,electronic_music,4.6837,6.771906,7.57192,5.172524,7.342029
austeer_all,electronic_music,5.1095,6.758528,7.573784,5.145507,7.35458
austeer_all,electronic_music,5.5353,6.776887,7.591578,5.133918,7.374807
austeer_all,electronic_music,5.9611,6.765274,7.591221,5.110693,7.373825
austeer_all,electronic_music,6.3869,6.750451,7.565248,5.093764,7.346934
austeer_loc,electronic_music,-5.8335,6.140734,7.449112,5.496588,7.324484
austeer_loc,electronic_music,-5.4446,6.156468,7.424443,5.486306,7.298103
austeer_loc,electronic_music,-5.0557,6.185043,7.433839,5.464035,7.30226
austeer_loc,electronic_music,-4.6668,6.250636,7.463745,5.47984,7.326539
austeer_loc,electronic_music,-4.2779,6.231626,7.440671,5.464919,7.290476
austeer_loc,electronic_music,-3.889,6.251951,7.421852,5.432377,7.299482
austeer_loc,electronic_music,-3.5001,6.319391,7.477846,5.44395,7.336494
austeer_loc,electronic_music,-3.1112,6.411234,7.490381,5.45894,7.35628
austeer_loc,electronic_music,-2.7223,6.457967,7.516279,5.444879,7.384215
